district_name,bl,bw,ml,mz,pd,wt,year,total_yield,mz_change,pd_change,wt_change,mz_ma3,mz_std3,pd_ma3,pd_std3,wt_ma3,wt_std3,mz_lag1,pd_lag1,wt_lag1,avg_temp,avg_max_temp,temp_range_stddev,annual_precip,avg_humidity,avg_wind,highheat_days,precip_zscore,avg_temp_lag1,annual_precip_lag1,precip_zscore_lag1,highheat_days_lag1,temp_range_stddev_lag1,CENTROID_LAT,CENTROID_LON
RUPANDEHI,1000.0,,900.0,2500.0,2500.0,2750.0,2006,7750.0,-302.0,14.0,368.0,2434.0,405.05308294098916,2492.0,7.2111025509178885,2544.0,187.90423092628947,2802.0,2486.0,2382.0,22.12846575342466,27.840191780821918,3.34169236704393,1308.29,56.64304109589041,2.218109589041096,2,0.4604765618450077,22.29331506849315,1344.59,0.5428017154845554,23.0,3.614792654367045,27.57638017435037,83.3914927043737
RUPANDEHI,1000.0,,900.0,2500.0,3000.0,3067.0,2007,8567.0,0.0,500.0,317.0,2600.6666666666665,174.35978129526646,2662.0,292.800273223916,2733.0,342.8162773265008,2500.0,2500.0,2750.0,21.786,27.27504109589041,3.2864083851161707,1576.78,59.155232876712326,2.2147123287671233,9,1.0693878704037456,22.12846575342466,1308.29,0.4604765618450077,2.0,3.34169236704393,27.57638017435037,83.3914927043737
RUPANDEHI,833.0,,1000.0,2544.0,3500.0,2942.0,2008,8986.0,44.0,500.0,-125.0,2514.6666666666665,25.403411844339445,3000.0,499.99999999999983,2919.6666666666665,159.67571303530684,2500.0,3000.0,3067.0,21.6820218579235,27.00237704918033,3.6986477348143696,1934.16,60.556065573770496,2.1501639344262298,4,1.8798937494037895,21.786,1576.78,1.0693878704037456,9.0,3.2864083851161707,27.57638017435037,83.3914927043737
RUPANDEHI,1000.0,,1100.0,2500.0,3336.0,1000.0,2009,6836.0,-44.0,-164.0,-1942.0,2514.6666666666665,25.403411844339445,3278.6666666666665,254.88297968544938,2336.3333333333335,1158.9850444821684,2544.0,3500.0,2942.0,22.556493150684933,28.496273972602737,3.411593130458505,1183.43,52.78545205479452,2.315068493150685,6,0.17730524825178653,21.6820218579235,1934.16,1.8798937494037895,4.0,3.6986477348143696,27.57638017435037,83.3914927043737
RUPANDEHI,1000.0,0.0,1000.0,2896.0,3900.0,3472.0,2010,10268.0,396.0,564.0,2472.0,2646.6666666666665,217.04684594191448,3578.6666666666665,290.11262180976075,2471.3333333333335,1301.4765973052815,2500.0,3336.0,1000.0,22.902575342465756,28.689479452054794,3.7286731651059584,1301.64,54.29087671232876,2.414849315068493,32,0.4453949565639338,22.556493150684933,1183.43,0.17730524825178653,6.0,3.411593130458505,27.57638017435037,83.3914927043737
RUPANDEHI,300.0,0.0,0.0,3000.0,4270.0,3500.0,2011,10770.0,104.0,370.0,28.0,2798.6666666666665,263.8282269457406,3835.3333333333335,470.345971953979,2657.3333333333335,1435.361046334104,2896.0,3900.0,3472.0,21.728904109589042,27.24898630136986,3.4057049181870767,1396.41,58.8041095890411,2.2666849315068496,0,0.6603248411485052,22.902575342465756,1301.64,0.4453949565639338,32.0,3.7286731651059584,27.57638017435037,83.3914927043737
RUPANDEHI,2100.0,0.0,0.0,4129.0,4567.0,3208.0,2012,11904.0,1129.0,297.0,-292.0,3341.6666666666665,683.8306320525086,4245.666666666667,334.1651288410164,3393.3333333333335,161.11279692604677,3000.0,4270.0,3500.0,22.03101092896175,27.820191256830604,3.5585092509264102,1456.29,54.49333333333334,2.354617486338798,36,0.7961273259952301,21.728904109589042,1396.41,0.6603248411485052,0.0,3.4057049181870767,27.57638017435037,83.3914927043737
RUPANDEHI,2100.0,0.0,1042.0,3962.0,4674.0,3512.0,2013,12148.0,-167.0,107.0,304.0,3697.0,609.367705084541,4503.666666666667,209.31395876370254,3406.6666666666665,172.15496894755495,4129.0,4567.0,3208.0,21.511068493150685,26.8566301369863,3.4452159199693146,1970.38,63.08923287671233,2.2149041095890407,2,1.9620374701978507,22.03101092896175,1456.29,0.7961273259952301,36.0,3.5585092509264102,27.57638017435037,83.3914927043737
SALYAN,1000.0,,1101.0,1349.0,2100.0,1101.0,1982,4550.0,-151.0,0.0,1.0,1449.6666666666667,87.17989064763353,2100.0,0.0,1133.6666666666667,57.44852768638497,1500.0,2100.0,1100.0,19.50882191780822,25.496054794520546,2.870057351983241,1121.8700000000001,54.129342465753425,2.479150684931507,0,0.19106967586551654,19.431452054794523,1411.96,0.973163667653095,0.0,3.382607271608173,28.401757239164414,82.14542863337584
SALYAN,900.0,,1000.0,1275.0,1957.0,1000.0,1983,4232.0,-74.0,-143.0,-101.0,1374.6666666666667,114.67490280498758,2052.3333333333335,82.56108849411629,1067.0,58.02585630561613,1349.0,2100.0,1101.0,19.73868493150685,25.82482191780822,3.45642332488555,1044.59,50.545452054794524,2.5327123287671234,7,-0.01728022825163412,19.50882191780822,1121.8700000000001,0.19106967586551654,0.0,2.870057351983241,28.401757239164414,82.14542863337584
SALYAN,905.0,,1000.0,1200.0,1350.0,700.0,1984,3250.0,-75.0,-607.0,-300.0,1274.6666666666667,74.5005592820172,1802.3333333333333,398.2038841263774,933.6666666666666,208.56733525011376,1275.0,1957.0,1000.0,19.8448087431694,26.24546448087432,3.3894576781614036,916.66,49.41412568306011,2.5416120218579237,6,-0.3621845144020871,19.73868493150685,1044.59,-0.01728022825163412,7.0,3.45642332488555,28.401757239164414,82.14542863337584
SALYAN,695.0,,1000.0,1400.0,1323.0,900.0,1985,3623.0,200.0,-27.0,200.0,1291.6666666666667,101.03629710818463,1543.3333333333333,358.50011622499306,866.6666666666666,152.75252316519467,1200.0,1350.0,700.0,20.12621917808219,26.326712328767123,3.9711327306997886,1059.7,50.892575342465754,2.621424657534247,0,0.023456923032141305,19.8448087431694,916.66,-0.3621845144020871,6.0,3.3894576781614036,28.401757239164414,82.14542863337584
SALYAN,800.0,,1000.0,1300.0,1410.0,900.0,1986,3610.0,-100.0,87.0,0.0,1300.0,100.00000000000011,1361.0,44.53088815642759,833.3333333333334,115.47005383792515,1400.0,1323.0,900.0,19.71923287671233,26.00027397260274,3.3700198832124157,921.72,48.64846575342465,2.4984931506849315,2,-0.3485425563944164,20.12621917808219,1059.7,0.023456923032141305,0.0,3.9711327306997886,28.401757239164414,82.14542863337584
SALYAN,800.0,,971.0,1050.0,1700.0,850.0,1987,3600.0,-250.0,290.0,-50.0,1250.0,180.27756377319952,1477.6666666666667,197.39891928106772,883.3333333333334,28.86751345948121,1300.0,1410.0,900.0,20.822876712328767,27.55227397260274,2.7903265590584487,662.8,41.80991780821918,2.5076164383561643,7,-1.046601008439092,19.71923287671233,921.72,-0.3485425563944164,2.0,3.3700198832124157,28.401757239164414,82.14542863337584
SALYAN,913.0,,986.0,1200.0,1923.0,981.0,1988,4104.0,150.0,223.0,131.0,1183.3333333333333,125.83057392117925,1677.6666666666667,257.22817367724963,910.3333333333334,66.10849668033094,1050.0,1700.0,850.0,20.482513661202187,26.609016393442623,3.724136885451771,1349.36,50.85609289617487,2.463224043715847,6,0.8043916179929808,20.822876712328767,662.8,-1.046601008439092,7.0,2.7903265590584487,28.401757239164414,82.14542863337584
SALYAN,914.0,,1174.0,1426.0,1967.0,1030.0,1990,4423.0,226.0,44.0,49.0,1225.3333333333333,189.275812858731,1863.3333333333333,143.15143496777506,953.6666666666666,93.06091195197546,1200.0,1923.0,981.0,20.26041095890411,26.29098630136986,3.5746422364722927,1067.04,51.09523287671232,2.480027397260274,6,0.043245850260659226,20.068164383561644,786.6700000000001,-0.7126426411643584,0.0,3.5273734904004397,28.401757239164414,82.14542863337584
SALYAN,943.0,,1177.0,1354.0,1747.0,998.0,1991,4099.0,-72.0,-220.0,-32.0,1326.6666666666667,115.4527320306166,1879.0,116.41305768684097,1003.0,24.879710609249422,1426.0,1967.0,1030.0,20.67227397260274,27.23109589041096,3.2222480079749283,673.11,44.43961643835617,2.590164383561644,2,-1.01880484498868,20.26041095890411,1067.04,0.043245850260659226,6.0,3.5746422364722927,28.401757239164414,82.14542863337584
SALYAN,943.0,,1192.0,1400.0,1689.0,960.0,1992,4049.0,46.0,-58.0,-38.0,1393.3333333333333,36.46002377033451,1801.0,146.6560602225487,996.0,35.04283093587044,1354.0,1747.0,998.0,20.146612021857923,26.640792349726777,3.306447123014177,822.24,46.14562841530054,2.7174863387978143,1,-0.6167445292408721,20.67227397260274,673.11,-1.01880484498868,2.0,3.2222480079749283,28.401757239164414,82.14542863337584
SALYAN,912.0,,1150.0,1500.0,2497.0,1159.0,1993,5156.0,100.0,808.0,199.0,1418.0,74.64583042608623,1977.6666666666667,450.68984161320185,1039.0,105.64563407921786,1400.0,1689.0,960.0,20.491205479452056,27.222547945205477,3.079765319419745,594.25,42.02509589041096,2.601917808219178,1,-1.2314144909343123,20.146612021857923,822.24,-0.6167445292408721,1.0,3.306447123014177,28.401757239164414,82.14542863337584
SALYAN,994.0,,1150.0,1494.0,2350.0,1458.0,1994,5302.0,-6.0,-147.0,299.0,1464.6666666666667,56.083271421461795,2178.6666666666665,430.38626062332986,1192.3333333333333,250.6677748202456,1500.0,2497.0,1159.0,20.78695890410959,27.52668493150685,3.187593607672923,627.68,43.2173698630137,2.6650958904109587,8,-1.1412859027532005,20.491205479452056,594.25,-1.2314144909343123,1.0,3.079765319419745,28.401757239164414,82.14542863337584
SALYAN,1071.0,,1350.0,1500.0,2480.0,1561.0,1995,5541.0,6.0,130.0,103.0,1498.0,3.4641016151401174,2442.3333333333335,80.41351461870444,1392.6666666666667,208.8117174234563,1494.0,2350.0,1458.0,20.727753424657536,27.304,3.1937033991081982,603.61,43.812356164383566,2.6706575342465753,7,-1.2061795646592537,20.78695890410959,627.68,-1.1412859027532005,8.0,3.187593607672923,28.401757239164414,82.14542863337584
SALYAN,1056.0,,1349.0,1500.0,1864.0,1596.0,1996,4960.0,0.0,-616.0,35.0,1498.0,3.4641016151401174,2231.3333333333335,324.6926752073915,1538.3333333333333,71.7379490460478,1500.0,2480.0,1561.0,20.487704918032787,26.9453825136612,3.4312877151858117,649.41,46.334398907103825,2.6274043715846993,4,-1.0827009724159118,20.727753424657536,603.61,-1.2061795646592537,7.0,3.1937033991081982,28.401757239164414,82.14542863337584
SALYAN,924.0,,1349.0,1510.0,1869.0,1594.0,1997,4973.0,10.0,5.0,-2.0,1503.3333333333333,5.773502691897709,2071.0,354.2132126276479,1583.6666666666667,19.65536398374132,1500.0,1864.0,1596.0,20.240328767123287,26.87731506849315,2.7357315363515515,427.72,42.4827397260274,2.6366027397260274,0,-1.6803858875780624,20.487704918032787,649.41,-1.0827009724159118,4.0,3.4312877151858117,28.401757239164414,82.14542863337584
SALYAN,937.0,,1360.0,1500.0,1876.0,1354.0,1998,4730.0,-10.0,7.0,-240.0,1503.3333333333333,5.773502691897709,1869.6666666666667,6.027713773286153,1514.6666666666667,139.14500829470444,1510.0,1869.0,1594.0,20.706219178082193,27.116520547945207,3.02465910386042,660.58,48.0166301369863,2.5114794520547945,11,-1.0525862153120222,20.240328767123287,427.72,-1.6803858875780624,0.0,2.7357315363515515,28.401757239164414,82.14542863337584
SALYAN,906.0,,1312.0,1807.0,2039.0,1599.0,1999,5445.0,307.0,163.0,245.0,1605.6666666666667,174.4314574075827,1928.0,96.19251530134416,1515.6666666666667,140.0297587419666,1500.0,1876.0,1354.0,21.23558904109589,28.16923287671233,3.2826589607323355,457.52,40.2525205479452,2.6182465753424657,5,-1.6000439214459317,20.706219178082193,660.58,-1.0525862153120222,11.0,3.02465910386042,28.401757239164414,82.14542863337584
SALYAN,906.0,,1124.0,1800.0,2141.0,1599.0,2000,5540.0,-7.0,102.0,0.0,1702.3333333333333,175.26075811011813,2018.6666666666667,133.6650041459344,1517.3333333333333,141.45081595145845,1807.0,2039.0,1599.0,20.169590163934426,26.463551912568306,3.4620117373942505,960.6,47.136803278688525,2.53344262295082,0,-0.24372055494417316,21.23558904109589,457.52,-1.6000439214459317,5.0,3.2826589607323355,28.401757239164414,82.14542863337584
SALYAN,926.0,,1120.0,1850.0,2041.0,1605.0,2001,5496.0,50.0,-100.0,6.0,1819.0,27.073972741362102,2073.6666666666665,58.32095106677057,1601.0,3.464101615144581,1800.0,2141.0,1599.0,20.58109589041096,27.047863013698628,3.0809934359652935,746.54,45.457287671232876,2.4104931506849314,0,-0.8208346915295403,20.169590163934426,960.6,-0.24372055494417316,0.0,3.4620117373942505,28.401757239164414,82.14542863337584
SALYAN,926.0,,1000.0,1764.0,1994.0,1605.0,2002,5363.0,-86.0,-47.0,0.0,1804.6666666666667,43.189504897988286,2058.6666666666665,75.0755175362291,1603.0,3.464101615144581,1850.0,2041.0,1605.0,21.21654794520548,27.88572602739726,2.670932314092579,506.41,42.18117808219178,2.561013698630137,2,-1.4682345682848617,20.58109589041096,746.54,-0.8208346915295403,0.0,3.0809934359652935,28.401757239164414,82.14542863337584
SALYAN,1300.0,,1120.0,1764.0,1994.0,1615.0,2003,5373.0,0.0,0.0,10.0,1792.6666666666667,49.652123150308036,2009.6666666666667,27.13546265189929,1608.3333333333333,5.7735026919003865,1764.0,1994.0,1605.0,20.5272602739726,26.95027397260274,3.16331251721825,668.95,46.948191780821915,2.5085205479452055,0,-1.030020367777595,21.21654794520548,506.41,-1.4682345682848617,2.0,2.670932314092579,28.401757239164414,82.14542863337584
SALYAN,1150.0,,1220.0,2030.0,2590.0,1755.0,2004,6375.0,266.0,596.0,140.0,1852.6666666666667,153.5751716044405,2192.6666666666665,344.10076043701605,1658.3333333333333,83.86497083606115,1764.0,1994.0,1615.0,20.160245901639342,26.15601092896175,3.295918410894043,1085.84,52.46846994535519,2.4656284153005465,2,0.09393138594133227,20.5272602739726,668.95,-1.030020367777595,0.0,3.16331251721825,28.401757239164414,82.14542863337584
SALYAN,1000.0,,1205.0,1916.0,2669.0,1812.0,2005,6397.0,-114.0,79.0,57.0,1903.3333333333333,133.4516142028014,2417.6666666666665,369.02619599878375,1727.3333333333333,101.37225129853532,2030.0,2590.0,1755.0,19.98095890410959,25.843123287671233,3.4007082023138007,1308.01,54.101424657534245,2.449205479452055,6,0.6929103998868196,20.160245901639342,1085.84,0.09393138594133227,2.0,3.295918410894043,28.401757239164414,82.14542863337584
SALYAN,1111.0,,1205.0,1916.0,2462.0,1750.0,2006,6128.0,0.0,-207.0,-62.0,1954.0,65.8179306876175,2573.6666666666665,104.46211434454501,1772.3333333333333,34.4431899413135,1916.0,2669.0,1812.0,20.121506849315068,26.02890410958904,3.192457060540681,1219.11,55.59972602739727,2.3516438356164384,0,0.45323252105640205,19.98095890410959,1308.01,0.6929103998868196,6.0,3.4007082023138007,28.401757239164414,82.14542863337584
SALYAN,1111.0,,1205.0,1916.0,2462.0,1750.0,2007,6128.0,0.0,0.0,0.0,1916.0,0.0,2531.0,119.51150572225028,1770.6666666666667,35.795716689757754,1916.0,2462.0,1750.0,19.646191780821916,25.24898630136986,3.145252191125145,1560.76,59.092082191780825,2.3534794520547946,0,1.3743342904873592,20.121506849315068,1219.11,0.45323252105640205,0.0,3.192457060540681,28.401757239164414,82.14542863337584
SALYAN,826.0,,1300.0,1916.0,2342.0,1184.0,2008,5442.0,0.0,-120.0,-566.0,1916.0,0.0,2422.0,69.2820323027512,1561.3333333333333,326.7802523613283,1916.0,2462.0,1750.0,19.60672131147541,25.057131147540982,3.599195523141719,1709.49,59.7268306010929,2.256393442622951,0,1.7753161905823869,19.646191780821916,1560.76,1.3743342904873592,0.0,3.145252191125145,28.401757239164414,82.14542863337584
SALYAN,982.0,,1204.0,1916.0,2900.0,1000.0,2009,5816.0,0.0,558.0,-184.0,1916.0,0.0,2568.0,293.71414674815964,1311.3333333333333,390.87764496493446,1916.0,2342.0,1184.0,20.514082191780822,26.495671232876713,3.3505573443141157,1143.83,52.297342465753424,2.441917808219178,0,0.25027469520315343,19.60672131147541,1709.49,1.7753161905823869,0.0,3.599195523141719,28.401757239164414,82.14542863337584
SALYAN,650.0,1100.0,917.0,1900.0,3325.0,1240.0,2010,6465.0,-16.0,425.0,240.0,1910.6666666666667,9.237604307035227,2855.6666666666665,492.99729546249324,1141.3333333333333,125.56007858126459,1916.0,2900.0,1000.0,20.702739726027396,26.5747397260274,3.5414407409204456,1278.68,54.814246575342466,2.461917808219178,1,0.6138355721467057,20.514082191780822,1143.83,0.25027469520315343,0.0,3.3505573443141157,28.401757239164414,82.14542863337584
SALYAN,1110.0,1066.67,1303.0,2399.0,3200.0,1902.0,2011,7501.0,499.0,-125.0,662.0,2071.6666666666665,283.5918428540098,3141.6666666666665,218.42237370135163,1380.6666666666667,467.16306931662876,1900.0,3325.0,1240.0,19.557561643835616,25.150931506849314,3.3398643704867763,1596.92,60.02386301369863,2.37786301369863,0,1.4718230654986966,20.702739726027396,1278.68,0.6138355721467057,1.0,3.5414407409204456,28.401757239164414,82.14542863337584
SALYAN,1188.0,1067.0,1110.0,1924.0,3352.0,2147.0,2012,7423.0,-475.0,152.0,245.0,2074.3333333333335,281.4255378129949,3292.3333333333335,81.0945949699049,1763.0,469.2046461833045,2399.0,3200.0,1902.0,19.7722131147541,25.604754098360655,3.513209265651892,1271.5,55.98125683060109,2.525,7,0.5944780111792995,19.557561643835616,1596.92,1.4718230654986966,0.0,3.3398643704867763,28.401757239164414,82.14542863337584
SALYAN,1154.0,1092.31,909.0,2057.0,3533.0,2028.0,2013,7618.0,133.0,181.0,-119.0,2126.6666666666665,245.04353354727277,3361.6666666666665,166.7103276144971,2025.6666666666667,122.51666553303382,1924.0,3352.0,2147.0,19.604438356164383,24.891260273972602,3.2936254986237263,1806.6299999999999,64.05884931506849,2.3762465753424657,0,2.0372094318600777,19.7722131147541,1271.5,0.5944780111792995,7.0,3.513209265651892,28.401757239164414,82.14542863337584
SANKHUWASABHA,1000.0,,1000.0,1554.0,1760.0,1037.0,1982,4351.0,-15.0,-440.0,-113.0,1564.0,8.660254037844387,2053.3333333333335,254.0341184434354,1112.3333333333333,65.24058041842768,1569.0,2200.0,1150.0,14.85876712328767,20.52816438356164,2.405179981861079,841.51,62.34783561643835,2.238054794520548,0,0.01092684339706549,14.73090410958904,1165.28,1.4106790943866903,0.0,2.668190172331208,27.581621861916684,87.28077211772046
SANKHUWASABHA,1000.0,,900.0,1501.0,1928.0,1097.0,1983,4526.0,-53.0,168.0,60.0,1541.3333333333333,35.72580766523454,1962.6666666666667,222.03903560710535,1094.6666666666667,56.53612414495113,1554.0,1760.0,1037.0,14.901369863013699,20.777369863013696,2.9935933354844337,762.66,56.26975342465753,2.3291780821917807,0,-0.3299647308393738,14.85876712328767,841.51,0.01092684339706549,0.0,2.405179981861079,27.581621861916684,87.28077211772046
SANKHUWASABHA,1000.0,,1000.0,1991.0,1911.0,1096.0,1984,4998.0,490.0,-17.0,-1.0,1682.0,268.9107658685312,1866.3333333333333,92.47882640547195,1076.6666666666667,34.35597958628641,1501.0,1928.0,1097.0,14.903169398907105,20.725573770491803,3.284536272951321,894.7,59.2596174863388,2.2739617486338797,0,0.24088274490164657,14.901369863013699,762.66,-0.3299647308393738,0.0,2.9935933354844337,27.581621861916684,87.28077211772046
SANKHUWASABHA,920.0,,1000.0,1799.0,2000.0,1083.0,1985,4882.0,-192.0,89.0,-13.0,1763.6666666666667,246.90348991728192,1946.3333333333333,47.24757489367497,1092.0,7.810249675906203,1991.0,1911.0,1096.0,15.144904109589042,20.82,3.1608439748663226,859.58,61.088054794520545,2.2655342465753425,0,0.08904872984541645,14.903169398907105,894.7,0.24088274490164657,0.0,3.284536272951321,27.581621861916684,87.28077211772046
SANKHUWASABHA,960.0,,900.0,1817.0,1847.0,1207.0,1986,4871.0,18.0,-153.0,124.0,1869.0,106.0377291344924,1919.3333333333333,76.83965989860589,1128.6666666666667,68.14934580268046,1799.0,2000.0,1083.0,14.846219178082192,20.681534246575342,2.804570764209507,782.75,59.00638356164383,2.305890410958904,0,-0.2431097945500894,15.144904109589042,859.58,0.08904872984541645,0.0,3.1608439748663226,27.581621861916684,87.28077211772046
SANKHUWASABHA,1000.0,,899.0,1531.0,2023.0,1322.0,1987,4876.0,-286.0,176.0,115.0,1715.6666666666667,160.17906646417103,1956.6666666666667,95.6678280998028,1204.0,119.52823934116985,1817.0,1847.0,1207.0,15.400712328767124,21.08027397260274,3.0482352892689484,954.22,59.93057534246575,2.234164383561644,0,0.49820508476915265,14.846219178082192,782.75,-0.2431097945500894,0.0,2.804570764209507,27.581621861916684,87.28077211772046
SANKHUWASABHA,1043.0,,1000.0,1534.0,2166.0,1447.0,1988,5147.0,3.0,143.0,125.0,1627.3333333333333,164.26300050021405,2012.0,159.78422950967374,1325.3333333333333,120.03471720020556,1531.0,2023.0,1322.0,15.674562841530056,21.359371584699453,2.9341351676132765,829.88,59.78882513661202,2.2236612021857924,0,-0.0393530425683091,15.400712328767124,954.22,0.49820508476915265,0.0,3.0482352892689484,27.581621861916684,87.28077211772046
SANKHUWASABHA,880.0,,990.0,1546.0,2458.0,1342.0,1990,5346.0,12.0,292.0,-105.0,1537.0,7.937253933192396,2215.6666666666665,221.71227600954677,1370.3333333333333,67.1441235949456,1534.0,2166.0,1447.0,15.514712328767123,21.296876712328768,2.6576324593566447,644.81,58.004219178082195,2.2906027397260273,0,-0.8394646930938362,14.913150684931507,822.67,-0.07052397789164123,0.0,3.2867108933037272,27.581621861916684,87.28077211772046
SANKHUWASABHA,885.0,,991.0,1551.0,2316.0,1339.0,1991,5206.0,5.0,-142.0,-3.0,1543.6666666666667,8.736894948052832,2313.3333333333335,146.01826369784524,1376.0,61.506097258727124,1546.0,2458.0,1342.0,15.341342465753424,21.246904109589043,3.2366029518262787,680.01,55.651534246575345,2.330876712328767,0,-0.687284814677569,15.514712328767123,644.81,-0.8394646930938362,0.0,2.6576324593566447,27.581621861916684,87.28077211772046
SANKHUWASABHA,686.0,,1000.0,1560.0,2200.0,995.0,1992,4755.0,9.0,-116.0,-344.0,1552.3333333333333,7.094598884596012,2324.6666666666665,129.21816177818596,1225.3333333333333,199.48015774340394,1551.0,2316.0,1339.0,15.174234972677597,21.37344262295082,2.9018787933814365,605.32,53.54196721311475,2.364426229508197,0,-1.0101914941920853,15.341342465753424,680.01,-0.687284814677569,0.0,3.2366029518262787,27.581621861916684,87.28077211772046
SANKHUWASABHA,788.0,,1000.0,1510.0,1813.0,1366.0,1993,4689.0,-50.0,-387.0,371.0,1540.3333333333333,26.65207934352045,2109.6666666666665,263.38628159669474,1233.3333333333333,206.84374134436197,1560.0,2200.0,995.0,15.52323287671233,21.646465753424657,2.6412901642469566,481.26,54.15301369863013,2.386246575342466,0,-1.546539099769418,15.174234972677597,605.32,-1.0101914941920853,0.0,2.9018787933814365,27.581621861916684,87.28077211772046
SANKHUWASABHA,905.0,,1009.0,1586.0,1776.0,1882.0,1994,5244.0,76.0,-37.0,516.0,1552.0,38.62641583165561,1929.6666666666667,234.84533917736863,1414.3333333333333,445.47091188239597,1510.0,1813.0,1366.0,15.870273972602739,22.244794520547945,2.638209130323902,418.34,50.18419178082192,2.418191780821918,0,-1.8185606324384953,15.52323287671233,481.26,-1.546539099769418,0.0,2.6412901642469566,27.581621861916684,87.28077211772046
SANKHUWASABHA,905.0,,1050.0,1570.0,1813.0,1396.0,1995,4779.0,-16.0,37.0,-486.0,1555.3333333333333,40.06661120351096,1800.6666666666667,21.361959960014175,1548.0,289.64115729640366,1586.0,1776.0,1882.0,15.57786301369863,21.70567123287671,3.0185908941094155,597.34,53.44315068493151,2.4256438356164383,0,-1.0446913643557734,15.870273972602739,418.34,-1.8185606324384953,0.0,2.638209130323902,27.581621861916684,87.28077211772046
SANKHUWASABHA,963.0,,1056.0,1515.0,1866.0,1330.0,1996,4711.0,-55.0,53.0,-66.0,1557.0,37.24244889907187,1818.3333333333333,45.23641600893305,1536.0,301.45646451851064,1570.0,1813.0,1396.0,15.594726775956284,21.703087431693987,3.0329739780096676,529.4,54.15316939890711,2.347704918032787,0,-1.338415822867171,15.57786301369863,597.34,-1.0446913643557734,0.0,3.0185908941094155,27.581621861916684,87.28077211772046
SANKHUWASABHA,1029.0,,1056.0,1690.0,1799.0,1416.0,1997,4905.0,175.0,-67.0,86.0,1591.6666666666667,89.48929172439185,1826.0,35.341194094143496,1380.6666666666667,45.00370355130108,1515.0,1866.0,1330.0,14.874109589041096,20.90709589041096,2.9239049221851636,572.07,54.58723287671233,2.359150684931507,0,-1.1539409532074514,15.594726775956284,529.4,-1.338415822867171,0.0,3.0329739780096676,27.581621861916684,87.28077211772046
SANKHUWASABHA,1144.0,,1056.0,1650.0,1870.0,1150.0,1998,4670.0,-40.0,71.0,-266.0,1618.3333333333333,91.69696468985931,1845.0,39.887341350357296,1298.6666666666667,135.7399474485437,1690.0,1799.0,1416.0,15.755150684931507,21.64654794520548,2.92833890688479,647.05,58.743972602739724,2.3243561643835617,0,-0.829780519012801,14.874109589041096,572.07,-1.1539409532074514,0.0,2.9239049221851636,27.581621861916684,87.28077211772046
SANKHUWASABHA,1303.0,,1000.0,1714.0,2011.0,1366.0,1999,5091.0,64.0,141.0,216.0,1684.6666666666667,32.331615074618696,1893.3333333333333,107.90891220530982,1310.6666666666667,141.36949222987752,1650.0,1870.0,1150.0,16.15386301369863,22.30158904109589,3.000932695848039,550.91,54.07049315068493,2.3746027397260274,0,-1.2454218119372304,15.755150684931507,647.05,-0.829780519012801,0.0,2.92833890688479,27.581621861916684,87.28077211772046
SANKHUWASABHA,1303.0,,1000.0,1743.0,2090.0,1739.0,2000,5572.0,29.0,79.0,373.0,1702.3333333333333,47.58501164582513,1990.3333333333333,111.44654922128937,1418.3333333333333,297.9670004100008,1714.0,2011.0,1366.0,15.335792349726775,21.335819672131148,2.845574937127574,551.66,56.62390710382513,2.3631967213114753,0,-1.242179342936884,16.15386301369863,550.91,-1.2454218119372304,0.0,3.000932695848039,27.581621861916684,87.28077211772046
SANKHUWASABHA,1303.0,,988.0,1704.0,1795.0,1739.0,2001,5238.0,-39.0,-295.0,0.0,1720.3333333333333,20.256686138984225,1965.3333333333333,152.709964747993,1614.6666666666667,215.35165040773066,1743.0,2090.0,1739.0,15.690657534246576,21.669835616438355,2.7378061225907455,604.79,56.89032876712329,2.286054794520548,0,-1.0124828389523308,15.335792349726775,551.66,-1.242179342936884,0.0,2.845574937127574,27.581621861916684,87.28077211772046
SANKHUWASABHA,800.0,,1000.0,1700.0,2060.0,2000.0,2002,5760.0,-4.0,265.0,261.0,1715.6666666666667,23.755701070128765,1981.6666666666667,162.35249715767623,1826.0,150.6884202584926,1704.0,1795.0,1739.0,15.526821917808219,21.506219178082194,2.379503865344712,564.1,59.58413698630137,2.2887397260273974,0,-1.1883975904511346,15.690657534246576,604.79,-1.0124828389523308,0.0,2.7378061225907455,27.581621861916684,87.28077211772046
SANKHUWASABHA,1333.0,,901.0,1700.0,2060.0,1850.0,2003,5610.0,0.0,0.0,-150.0,1701.3333333333333,2.3094010767552624,1971.6666666666667,152.9978213352506,1863.0,130.9847319346804,1700.0,2060.0,2000.0,15.362383561643837,21.175561643835618,2.750412479842417,678.8,60.006986301369864,2.243150684931507,0,-0.6925159979981284,15.526821917808219,564.1,-1.1883975904511346,0.0,2.379503865344712,27.581621861916684,87.28077211772046
SANKHUWASABHA,740.0,,1100.0,1774.0,2200.0,2100.0,2004,6074.0,74.0,140.0,250.0,1724.6666666666667,42.723919920032095,2106.6666666666665,80.82903768654718,1983.3333333333333,125.83057392117954,1700.0,2060.0,1850.0,15.066256830601093,20.4655737704918,2.8212533810379345,988.93,65.9274863387978,2.2107103825136614,0,0.648266550105193,15.362383561643837,678.8,-0.6925159979981284,0.0,2.750412479842417,27.581621861916684,87.28077211772046
